window,accuracy
24688:24713,0.7043478260869566
26158:26183,0.7043478260869566
32075:32100,0.7043478260869566
36666:36691,0.7043478260869566
37066:37091,0.7043478260869566
1644:1669,0.7043478260869565
1645:1670,0.7043478260869565
1665:1690,0.7043478260869565
1670:1695,0.7043478260869565
1671:1696,0.7043478260869565
1672:1697,0.7043478260869565
1673:1698,0.7043478260869565
1700:1725,0.7043478260869565
1703:1728,0.7043478260869565
26161:26186,0.7043478260869565
29493:29518,0.7043478260869565
31017:31042,0.7043478260869565
32078:32103,0.7043478260869565
32097:32122,0.7043478260869565
32098:32123,0.7043478260869565
36667:36692,0.7043478260869565
40279:40304,0.7043478260869565
7133:7158,0.6956521739130436
8783:8808,0.6956521739130436
9113:9138,0.6956521739130436
17133:17158,0.6956521739130436
17137:17162,0.6956521739130436
21842:21867,0.6956521739130436
26156:26181,0.6956521739130436
32077:32102,0.6956521739130436
1636:1661,0.6956521739130435
1680:1705,0.6956521739130435
1681:1706,0.6956521739130435
1696:1721,0.6956521739130435
4036:4061,0.6956521739130435
5344:5369,0.6956521739130435
7006:7031,0.6956521739130435
24665:24690,0.6956521739130435
31007:31032,0.6956521739130435
32081:32106,0.6956521739130435
32087:32112,0.6956521739130435
32090:32115,0.6956521739130435
32092:32117,0.6956521739130435
32501:32526,0.6956521739130435
32896:32921,0.6956521739130435
34358:34383,0.6956521739130435
40860:40885,0.6956521739130435
988:1013,0.6956521739130433
1632:1657,0.6956521739130433
1659:1684,0.6956521739130433
9148:9173,0.6956521739130433
19154:19179,0.6956521739130433
32080:32105,0.6956521739130433
32082:32107,0.6956521739130433
32083:32108,0.6956521739130433
32085:32110,0.6956521739130433
32094:32119,0.6956521739130433
983:1008,0.6869565217391305
984:1009,0.6869565217391305
985:1010,0.6869565217391305
986:1011,0.6869565217391305
987:1012,0.6869565217391305
989:1014,0.6869565217391305
990:1015,0.6869565217391305
1000:1025,0.6869565217391305
1631:1656,0.6869565217391305
1693:1718,0.6869565217391305
1701:1726,0.6869565217391305
2930:2955,0.6869565217391305
3023:3048,0.6869565217391305
4031:4056,0.6869565217391305
7010:7035,0.6869565217391305
7020:7045,0.6869565217391305
8753:8778,0.6869565217391305
8785:8810,0.6869565217391305
8788:8813,0.6869565217391305
9174:9199,0.6869565217391305
12335:12360,0.6869565217391305
12802:12827,0.6869565217391305
13207:13232,0.6869565217391305
13607:13632,0.6869565217391305
17129:17154,0.6869565217391305
17136:17161,0.6869565217391305
17138:17163,0.6869565217391305
19152:19177,0.6869565217391305
21415:21440,0.6869565217391305
21839:21864,0.6869565217391305
24657:24682,0.6869565217391305
24658:24683,0.6869565217391305
24676:24701,0.6869565217391305
26163:26188,0.6869565217391305
29494:29519,0.6869565217391305
32102:32127,0.6869565217391305
34338:34363,0.6869565217391305
34339:34364,0.6869565217391305
34362:34387,0.6869565217391305
37065:37090,0.6869565217391305
39089:39114,0.6869565217391305
40588:40613,0.6869565217391305
40596:40621,0.6869565217391305
40859:40884,0.6869565217391305
40899:40924,0.6869565217391305
1653:1678,0.6869565217391304
1654:1679,0.6869565217391304
1656:1681,0.6869565217391304
1657:1682,0.6869565217391304
1658:1683,0.6869565217391304
1676:1701,0.6869565217391304
1678:1703,0.6869565217391304
1679:1704,0.6869565217391304
1687:1712,0.6869565217391304
1695:1720,0.6869565217391304
4035:4060,0.6869565217391304
9114:9139,0.6869565217391304
9175:9200,0.6869565217391304
10741:10766,0.6869565217391304
13537:13562,0.6869565217391304
17344:17369,0.6869565217391304
24681:24706,0.6869565217391304
24685:24710,0.6869565217391304
24686:24711,0.6869565217391304
31016:31041,0.6869565217391304
32076:32101,0.6869565217391304
32088:32113,0.6869565217391304
32093:32118,0.6869565217391304
32099:32124,0.6869565217391304
37829:37854,0.6869565217391304
39060:39085,0.6869565217391304
40590:40615,0.6869565217391304
4037:4062,0.6869565217391302
32084:32109,0.6869565217391302
29426:29451,0.6782608695652176
2928:2953,0.6782608695652175
2931:2956,0.6782608695652175
7130:7155,0.6782608695652175
10740:10765,0.6782608695652175
10742:10767,0.6782608695652175
40898:40923,0.6782608695652175
997:1022,0.6782608695652174
1001:1026,0.6782608695652174
1633:1658,0.6782608695652174
1634:1659,0.6782608695652174
1642:1667,0.6782608695652174
1688:1713,0.6782608695652174
1691:1716,0.6782608695652174
1694:1719,0.6782608695652174
2934:2959,0.6782608695652174
3024:3049,0.6782608695652174
4257:4282,0.6782608695652174
4894:4919,0.6782608695652174
7002:7027,0.6782608695652174
7004:7029,0.6782608695652174
7008:7033,0.6782608695652174
8330:8355,0.6782608695652174
8605:8630,0.6782608695652174
8752:8777,0.6782608695652174
8754:8779,0.6782608695652174
9147:9172,0.6782608695652174
9149:9174,0.6782608695652174
10743:10768,0.6782608695652174
11736:11761,0.6782608695652174
12574:12599,0.6782608695652174
12788:12813,0.6782608695652174
12803:12828,0.6782608695652174
12821:12846,0.6782608695652174
13216:13241,0.6782608695652174
16326:16351,0.6782608695652174
16327:16352,0.6782608695652174
16328:16353,0.6782608695652174
16419:16444,0.6782608695652174
16420:16445,0.6782608695652174
16423:16448,0.6782608695652174
16424:16449,0.6782608695652174
17134:17159,0.6782608695652174
17135:17160,0.6782608695652174
17289:17314,0.6782608695652174
19155:19180,0.6782608695652174
19157:19182,0.6782608695652174
19394:19419,0.6782608695652174
19395:19420,0.6782608695652174
19396:19421,0.6782608695652174
19397:19422,0.6782608695652174
19398:19423,0.6782608695652174
19399:19424,0.6782608695652174
19400:19425,0.6782608695652174
20362:20387,0.6782608695652174
21841:21866,0.6782608695652174
23278:23303,0.6782608695652174
23279:23304,0.6782608695652174
23286:23311,0.6782608695652174
24620:24645,0.6782608695652174
24671:24696,0.6782608695652174
24672:24697,0.6782608695652174
24679:24704,0.6782608695652174
24690:24715,0.6782608695652174
25557:25582,0.6782608695652174
25924:25949,0.6782608695652174
25926:25951,0.6782608695652174
26162:26187,0.6782608695652174
29495:29520,0.6782608695652174
31006:31031,0.6782608695652174
32070:32095,0.6782608695652174
32871:32896,0.6782608695652174
32897:32922,0.6782608695652174
32904:32929,0.6782608695652174
34337:34362,0.6782608695652174
34340:34365,0.6782608695652174
34355:34380,0.6782608695652174
34363:34388,0.6782608695652174
36664:36689,0.6782608695652174
36669:36694,0.6782608695652174
37068:37093,0.6782608695652174
37816:37841,0.6782608695652174
37836:37861,0.6782608695652174
40591:40616,0.6782608695652174
40631:40656,0.6782608695652174
40633:40658,0.6782608695652174
40862:40887,0.6782608695652174
40863:40888,0.6782608695652174
40896:40921,0.6782608695652174
1643:1668,0.6782608695652173
1655:1680,0.6782608695652173
1677:1702,0.6782608695652173
2973:2998,0.6782608695652173
2974:2999,0.6782608695652173
4030:4055,0.6782608695652173
7122:7147,0.6782608695652173
12786:12811,0.6782608695652173
13135:13160,0.6782608695652173
17290:17315,0.6782608695652173
32086:32111,0.6782608695652173
32089:32114,0.6782608695652173
2935:2960,0.6695652173913045
5315:5340,0.6695652173913045
5316:5341,0.6695652173913045
5319:5344,0.6695652173913045
9145:9170,0.6695652173913045
9150:9175,0.6695652173913045
14080:14105,0.6695652173913045
17288:17313,0.6695652173913045
19391:19416,0.6695652173913045
30833:30858,0.6695652173913045
975:1000,0.6695652173913044
976:1001,0.6695652173913044
977:1002,0.6695652173913044
981:1006,0.6695652173913044
994:1019,0.6695652173913044
1649:1674,0.6695652173913044
1651:1676,0.6695652173913044
1675:1700,0.6695652173913044
1705:1730,0.6695652173913044
2929:2954,0.6695652173913044
2979:3004,0.6695652173913044
4890:4915,0.6695652173913044
4892:4917,0.6695652173913044
4893:4918,0.6695652173913044
4895:4920,0.6695652173913044
4896:4921,0.6695652173913044
7005:7030,0.6695652173913044
7131:7156,0.6695652173913044
8215:8240,0.6695652173913044
8240:8265,0.6695652173913044
8316:8341,0.6695652173913044
8755:8780,0.6695652173913044
8787:8812,0.6695652173913044
9192:9217,0.6695652173913044
9199:9224,0.6695652173913044
11614:11639,0.6695652173913044
11737:11762,0.6695652173913044
11738:11763,0.6695652173913044
13131:13156,0.6695652173913044
13214:13239,0.6695652173913044
13215:13240,0.6695652173913044
13218:13243,0.6695652173913044
13538:13563,0.6695652173913044
13553:13578,0.6695652173913044
14366:14391,0.6695652173913044
17343:17368,0.6695652173913044
17345:17370,0.6695652173913044
23290:23315,0.6695652173913044
24670:24695,0.6695652173913044
25894:25919,0.6695652173913044
26155:26180,0.6695652173913044
29496:29521,0.6695652173913044
31005:31030,0.6695652173913044
34313:34338,0.6695652173913044
35934:35959,0.6695652173913044
37832:37857,0.6695652173913044
40794:40819,0.6695652173913044
40895:40920,0.6695652173913044
962:987,0.6695652173913043
995:1020,0.6695652173913043
996:1021,0.6695652173913043
998:1023,0.6695652173913043
999:1024,0.6695652173913043
1003:1028,0.6695652173913043
1007:1032,0.6695652173913043
1635:1660,0.6695652173913043
1647:1672,0.6695652173913043
1689:1714,0.6695652173913043
1690:1715,0.6695652173913043
1697:1722,0.6695652173913043
1698:1723,0.6695652173913043
1699:1724,0.6695652173913043
2927:2952,0.6695652173913043
2944:2969,0.6695652173913043
2969:2994,0.6695652173913043
2977:3002,0.6695652173913043
3025:3050,0.6695652173913043
4032:4057,0.6695652173913043
7018:7043,0.6695652173913043
7121:7146,0.6695652173913043
7123:7148,0.6695652173913043
7128:7153,0.6695652173913043
7129:7154,0.6695652173913043
7132:7157,0.6695652173913043
8735:8760,0.6695652173913043
8756:8781,0.6695652173913043
8759:8784,0.6695652173913043
8784:8809,0.6695652173913043
8790:8815,0.6695652173913043
9112:9137,0.6695652173913043
10747:10772,0.6695652173913043
11613:11638,0.6695652173913043
12336:12361,0.6695652173913043
12579:12604,0.6695652173913043
12787:12812,0.6695652173913043
12801:12826,0.6695652173913043
13132:13157,0.6695652173913043
13133:13158,0.6695652173913043
13134:13159,0.6695652173913043
13208:13233,0.6695652173913043
13213:13238,0.6695652173913043
13217:13242,0.6695652173913043
13219:13244,0.6695652173913043
13220:13245,0.6695652173913043
13221:13246,0.6695652173913043
13555:13580,0.6695652173913043
14082:14107,0.6695652173913043
16325:16350,0.6695652173913043
16329:16354,0.6695652173913043
16379:16404,0.6695652173913043
16416:16441,0.6695652173913043
17122:17147,0.6695652173913043
17346:17371,0.6695652173913043
17963:17988,0.6695652173913043
19153:19178,0.6695652173913043
19389:19414,0.6695652173913043
19393:19418,0.6695652173913043
23276:23301,0.6695652173913043
23277:23302,0.6695652173913043
23285:23310,0.6695652173913043
23373:23398,0.6695652173913043
24619:24644,0.6695652173913043
24659:24684,0.6695652173913043
24664:24689,0.6695652173913043
24667:24692,0.6695652173913043
24674:24699,0.6695652173913043
24677:24702,0.6695652173913043
24678:24703,0.6695652173913043
29430:29455,0.6695652173913043
29489:29514,0.6695652173913043
29491:29516,0.6695652173913043
29497:29522,0.6695652173913043
29498:29523,0.6695652173913043
30810:30835,0.6695652173913043
32499:32524,0.6695652173913043
32500:32525,0.6695652173913043
32503:32528,0.6695652173913043
32504:32529,0.6695652173913043
32509:32534,0.6695652173913043
32510:32535,0.6695652173913043
32511:32536,0.6695652173913043
32903:32928,0.6695652173913043
34354:34379,0.6695652173913043
34356:34381,0.6695652173913043
34357:34382,0.6695652173913043
36144:36169,0.6695652173913043
36665:36690,0.6695652173913043
36698:36723,0.6695652173913043
36709:36734,0.6695652173913043
36726:36751,0.6695652173913043
37063:37088,0.6695652173913043
37067:37092,0.6695652173913043
37069:37094,0.6695652173913043
37161:37186,0.6695652173913043
37831:37856,0.6695652173913043
39086:39111,0.6695652173913043
40587:40612,0.6695652173913043
40589:40614,0.6695652173913043
40593:40618,0.6695652173913043
40632:40657,0.6695652173913043
40861:40886,0.6695652173913043
1704:1729,0.6608695652173914
2966:2991,0.6608695652173914
4254:4279,0.6608695652173914
5318:5343,0.6608695652173914
7019:7044,0.6608695652173914
7109:7134,0.6608695652173914
7113:7138,0.6608695652173914
7114:7139,0.6608695652173914
8782:8807,0.6608695652173914
9144:9169,0.6608695652173914
9177:9202,0.6608695652173914
9200:9225,0.6608695652173914
12789:12814,0.6608695652173914
12800:12825,0.6608695652173914
13561:13586,0.6608695652173914
14062:14087,0.6608695652173914
14075:14100,0.6608695652173914
14079:14104,0.6608695652173914
14081:14106,0.6608695652173914
17131:17156,0.6608695652173914
17139:17164,0.6608695652173914
17172:17197,0.6608695652173914
19244:19269,0.6608695652173914
23273:23298,0.6608695652173914
23280:23305,0.6608695652173914
28992:29017,0.6608695652173914
29433:29458,0.6608695652173914
29443:29468,0.6608695652173914
29444:29469,0.6608695652173914
29488:29513,0.6608695652173914
30812:30837,0.6608695652173914
32383:32408,0.6608695652173914
32669:32694,0.6608695652173914
34342:34367,0.6608695652173914
37828:37853,0.6608695652173914
40897:40922,0.6608695652173914
40901:40926,0.6608695652173914
971:996,0.6608695652173913
972:997,0.6608695652173913
973:998,0.6608695652173913
974:999,0.6608695652173913
991:1016,0.6608695652173913
992:1017,0.6608695652173913
993:1018,0.6608695652173913
1005:1030,0.6608695652173913
1648:1673,0.6608695652173913
1652:1677,0.6608695652173913
1684:1709,0.6608695652173913
1685:1710,0.6608695652173913
1692:1717,0.6608695652173913
1706:1731,0.6608695652173913
2877:2902,0.6608695652173913
2938:2963,0.6608695652173913
2941:2966,0.6608695652173913
2942:2967,0.6608695652173913
2965:2990,0.6608695652173913
2971:2996,0.6608695652173913
2972:2997,0.6608695652173913
2976:3001,0.6608695652173913
2980:3005,0.6608695652173913
2981:3006,0.6608695652173913
3022:3047,0.6608695652173913
3227:3252,0.6608695652173913
4259:4284,0.6608695652173913
4888:4913,0.6608695652173913
4889:4914,0.6608695652173913
4891:4916,0.6608695652173913
6567:6592,0.6608695652173913
7011:7036,0.6608695652173913
7124:7149,0.6608695652173913
7125:7150,0.6608695652173913
7126:7151,0.6608695652173913
7127:7152,0.6608695652173913
7666:7691,0.6608695652173913
8214:8239,0.6608695652173913
8217:8242,0.6608695652173913
8223:8248,0.6608695652173913
8224:8249,0.6608695652173913
8241:8266,0.6608695652173913
8245:8270,0.6608695652173913
8246:8271,0.6608695652173913
8247:8272,0.6608695652173913
8248:8273,0.6608695652173913
8249:8274,0.6608695652173913
8311:8336,0.6608695652173913
8312:8337,0.6608695652173913
8332:8357,0.6608695652173913
8341:8366,0.6608695652173913
8733:8758,0.6608695652173913
8751:8776,0.6608695652173913
9115:9140,0.6608695652173913
9176:9201,0.6608695652173913
9179:9204,0.6608695652173913
10739:10764,0.6608695652173913
11334:11359,0.6608695652173913
11732:11757,0.6608695652173913
11735:11760,0.6608695652173913
11739:11764,0.6608695652173913
13209:13234,0.6608695652173913
13210:13235,0.6608695652173913
13551:13576,0.6608695652173913
13597:13622,0.6608695652173913
13608:13633,0.6608695652173913
14071:14096,0.6608695652173913
14076:14101,0.6608695652173913
15319:15344,0.6608695652173913
16290:16315,0.6608695652173913
16324:16349,0.6608695652173913
16330:16355,0.6608695652173913
17125:17150,0.6608695652173913
17126:17151,0.6608695652173913
17132:17157,0.6608695652173913
17291:17316,0.6608695652173913
17964:17989,0.6608695652173913
18334:18359,0.6608695652173913
19156:19181,0.6608695652173913
19392:19417,0.6608695652173913
19635:19660,0.6608695652173913
20361:20386,0.6608695652173913
21838:21863,0.6608695652173913
23274:23299,0.6608695652173913
23298:23323,0.6608695652173913
24646:24671,0.6608695652173913
24652:24677,0.6608695652173913
24660:24685,0.6608695652173913
24661:24686,0.6608695652173913
24662:24687,0.6608695652173913
24663:24688,0.6608695652173913
24673:24698,0.6608695652173913
25491:25516,0.6608695652173913
26157:26182,0.6608695652173913
26159:26184,0.6608695652173913
29429:29454,0.6608695652173913
29490:29515,0.6608695652173913
29492:29517,0.6608695652173913
30913:30938,0.6608695652173913
31022:31047,0.6608695652173913
32091:32116,0.6608695652173913
32502:32527,0.6608695652173913
32507:32532,0.6608695652173913
32508:32533,0.6608695652173913
32513:32538,0.6608695652173913
32514:32539,0.6608695652173913
34351:34376,0.6608695652173913
34352:34377,0.6608695652173913
34353:34378,0.6608695652173913
34986:35011,0.6608695652173913
34987:35012,0.6608695652173913
34991:35016,0.6608695652173913
34994:35019,0.6608695652173913
36132:36157,0.6608695652173913
36143:36168,0.6608695652173913
36145:36170,0.6608695652173913
36662:36687,0.6608695652173913
36697:36722,0.6608695652173913
36707:36732,0.6608695652173913
36708:36733,0.6608695652173913
36711:36736,0.6608695652173913
37064:37089,0.6608695652173913
37072:37097,0.6608695652173913
37834:37859,0.6608695652173913
39065:39090,0.6608695652173913
39079:39104,0.6608695652173913
39087:39112,0.6608695652173913
39091:39116,0.6608695652173913
40635:40660,0.6608695652173913
966:991,0.6521739130434783
967:992,0.6521739130434783
968:993,0.6521739130434783
969:994,0.6521739130434783
1008:1033,0.6521739130434783
1196:1221,0.6521739130434783
1639:1664,0.6521739130434783
1640:1665,0.6521739130434783
1686:1711,0.6521739130434783
1731:1756,0.6521739130434783
2850:2875,0.6521739130434783
2943:2968,0.6521739130434783
2967:2992,0.6521739130434783
2968:2993,0.6521739130434783
2970:2995,0.6521739130434783
2978:3003,0.6521739130434783
4028:4053,0.6521739130434783
4029:4054,0.6521739130434783
4033:4058,0.6521739130434783
4251:4276,0.6521739130434783
4258:4283,0.6521739130434783
4261:4286,0.6521739130434783
4886:4911,0.6521739130434783
4887:4912,0.6521739130434783
4897:4922,0.6521739130434783
5313:5338,0.6521739130434783
5317:5342,0.6521739130434783
6558:6583,0.6521739130434783
7110:7135,0.6521739130434783
8030:8055,0.6521739130434783
8031:8056,0.6521739130434783
8035:8060,0.6521739130434783
8242:8267,0.6521739130434783
8243:8268,0.6521739130434783
8244:8269,0.6521739130434783
8317:8342,0.6521739130434783
8338:8363,0.6521739130434783
8350:8375,0.6521739130434783
8730:8755,0.6521739130434783
8738:8763,0.6521739130434783
8750:8775,0.6521739130434783
8757:8782,0.6521739130434783
8781:8806,0.6521739130434783
9116:9141,0.6521739130434783
9118:9143,0.6521739130434783
9119:9144,0.6521739130434783
9120:9145,0.6521739130434783
9146:9171,0.6521739130434783
9151:9176,0.6521739130434783
9154:9179,0.6521739130434783
9166:9191,0.6521739130434783
9190:9215,0.6521739130434783
9193:9218,0.6521739130434783
9201:9226,0.6521739130434783
9202:9227,0.6521739130434783
10744:10769,0.6521739130434783
10745:10770,0.6521739130434783
10746:10771,0.6521739130434783
11333:11358,0.6521739130434783
11336:11361,0.6521739130434783
11707:11732,0.6521739130434783
11733:11758,0.6521739130434783
11734:11759,0.6521739130434783
12580:12605,0.6521739130434783
12784:12809,0.6521739130434783
12790:12815,0.6521739130434783
12791:12816,0.6521739130434783
12822:12847,0.6521739130434783
12947:12972,0.6521739130434783
13128:13153,0.6521739130434783
13130:13155,0.6521739130434783
13136:13161,0.6521739130434783
13206:13231,0.6521739130434783
13212:13237,0.6521739130434783
13528:13553,0.6521739130434783
13529:13554,0.6521739130434783
13531:13556,0.6521739130434783
13541:13566,0.6521739130434783
13545:13570,0.6521739130434783
13559:13584,0.6521739130434783
14077:14102,0.6521739130434783
14365:14390,0.6521739130434783
15143:15168,0.6521739130434783
16299:16324,0.6521739130434783
16323:16348,0.6521739130434783
16331:16356,0.6521739130434783
16332:16357,0.6521739130434783
16333:16358,0.6521739130434783
16421:16446,0.6521739130434783
16422:16447,0.6521739130434783
17121:17146,0.6521739130434783
17141:17166,0.6521739130434783
17165:17190,0.6521739130434783
17166:17191,0.6521739130434783
17169:17194,0.6521739130434783
17170:17195,0.6521739130434783
17171:17196,0.6521739130434783
17174:17199,0.6521739130434783
17334:17359,0.6521739130434783
17335:17360,0.6521739130434783
17524:17549,0.6521739130434783
17525:17550,0.6521739130434783
19151:19176,0.6521739130434783
19158:19183,0.6521739130434783
19159:19184,0.6521739130434783
19165:19190,0.6521739130434783
19243:19268,0.6521739130434783
19390:19415,0.6521739130434783
19410:19435,0.6521739130434783
19433:19458,0.6521739130434783
19440:19465,0.6521739130434783
19660:19685,0.6521739130434783
20365:20390,0.6521739130434783
20511:20536,0.6521739130434783
21127:21152,0.6521739130434783
21418:21443,0.6521739130434783
21843:21868,0.6521739130434783
23289:23314,0.6521739130434783
23293:23318,0.6521739130434783
23848:23873,0.6521739130434783
24234:24259,0.6521739130434783
24235:24260,0.6521739130434783
24623:24648,0.6521739130434783
24645:24670,0.6521739130434783
24648:24673,0.6521739130434783
24666:24691,0.6521739130434783
24669:24694,0.6521739130434783
24675:24700,0.6521739130434783
24689:24714,0.6521739130434783
25563:25588,0.6521739130434783
25564:25589,0.6521739130434783
25905:25930,0.6521739130434783
25913:25938,0.6521739130434783
25923:25948,0.6521739130434783
25927:25952,0.6521739130434783
25929:25954,0.6521739130434783
29288:29313,0.6521739130434783
29425:29450,0.6521739130434783
29427:29452,0.6521739130434783
29434:29459,0.6521739130434783
29442:29467,0.6521739130434783
29445:29470,0.6521739130434783
29447:29472,0.6521739130434783
29685:29710,0.6521739130434783
29778:29803,0.6521739130434783
30834:30859,0.6521739130434783
31021:31046,0.6521739130434783
32069:32094,0.6521739130434783
32100:32125,0.6521739130434783
32108:32133,0.6521739130434783
32895:32920,0.6521739130434783
32901:32926,0.6521739130434783
32902:32927,0.6521739130434783
33546:33571,0.6521739130434783
34336:34361,0.6521739130434783
34341:34366,0.6521739130434783
34343:34368,0.6521739130434783
34344:34369,0.6521739130434783
34345:34370,0.6521739130434783
34985:35010,0.6521739130434783
36668:36693,0.6521739130434783
36699:36724,0.6521739130434783
36706:36731,0.6521739130434783
37073:37098,0.6521739130434783
37075:37100,0.6521739130434783
37478:37503,0.6521739130434783
37817:37842,0.6521739130434783
37827:37852,0.6521739130434783
37830:37855,0.6521739130434783
37833:37858,0.6521739130434783
38931:38956,0.6521739130434783
38976:39001,0.6521739130434783
38993:39018,0.6521739130434783
39058:39083,0.6521739130434783
39063:39088,0.6521739130434783
39085:39110,0.6521739130434783
39201:39226,0.6521739130434783
39587:39612,0.6521739130434783
39813:39838,0.6521739130434783
40278:40303,0.6521739130434783
40594:40619,0.6521739130434783
40597:40622,0.6521739130434783
40790:40815,0.6521739130434783
40795:40820,0.6521739130434783
40865:40890,0.6521739130434783
1646:1671,0.6521739130434782
4256:4281,0.6521739130434782
4260:4285,0.6521739130434782
5332:5357,0.6521739130434782
8611:8636,0.6521739130434782
9198:9223,0.6521739130434782
16376:16401,0.6521739130434782
20363:20388,0.6521739130434782
21845:21870,0.6521739130434782
36133:36158,0.6521739130434782
36291:36316,0.6521739130434782
36695:36720,0.6521739130434782
36696:36721,0.6521739130434782
930:955,0.6434782608695653
965:990,0.6434782608695653
1002:1027,0.6434782608695653
1006:1031,0.6434782608695653
1194:1219,0.6434782608695653
1311:1336,0.6434782608695653
1637:1662,0.6434782608695653
1638:1663,0.6434782608695653
1650:1675,0.6434782608695653
1683:1708,0.6434782608695653
1729:1754,0.6434782608695653
1733:1758,0.6434782608695653
2848:2873,0.6434782608695653
2851:2876,0.6434782608695653
2852:2877,0.6434782608695653
2866:2891,0.6434782608695653
2925:2950,0.6434782608695653
2926:2951,0.6434782608695653
2953:2978,0.6434782608695653
2957:2982,0.6434782608695653
4034:4059,0.6434782608695653
4248:4273,0.6434782608695653
4250:4275,0.6434782608695653
4252:4277,0.6434782608695653
4253:4278,0.6434782608695653
4255:4280,0.6434782608695653
4632:4657,0.6434782608695653
4635:4660,0.6434782608695653
4885:4910,0.6434782608695653
4898:4923,0.6434782608695653
4899:4924,0.6434782608695653
5208:5233,0.6434782608695653
5312:5337,0.6434782608695653
5314:5339,0.6434782608695653
5328:5353,0.6434782608695653
5330:5355,0.6434782608695653
5335:5360,0.6434782608695653
5913:5938,0.6434782608695653
6561:6586,0.6434782608695653
6999:7024,0.6434782608695653
7009:7034,0.6434782608695653
7015:7040,0.6434782608695653
7021:7046,0.6434782608695653
7112:7137,0.6434782608695653
7120:7145,0.6434782608695653
8033:8058,0.6434782608695653
8034:8059,0.6434782608695653
8036:8061,0.6434782608695653
8213:8238,0.6434782608695653
8218:8243,0.6434782608695653
8225:8250,0.6434782608695653
8238:8263,0.6434782608695653
8313:8338,0.6434782608695653
8337:8362,0.6434782608695653
8344:8369,0.6434782608695653
8601:8626,0.6434782608695653
8607:8632,0.6434782608695653
8608:8633,0.6434782608695653
8609:8634,0.6434782608695653
8726:8751,0.6434782608695653
8727:8752,0.6434782608695653
8728:8753,0.6434782608695653
8729:8754,0.6434782608695653
8736:8761,0.6434782608695653
8748:8773,0.6434782608695653
8758:8783,0.6434782608695653
8779:8804,0.6434782608695653
8791:8816,0.6434782608695653
9111:9136,0.6434782608695653
9121:9146,0.6434782608695653
9122:9147,0.6434782608695653
9143:9168,0.6434782608695653
9152:9177,0.6434782608695653
9155:9180,0.6434782608695653
9178:9203,0.6434782608695653
9488:9513,0.6434782608695653
10717:10742,0.6434782608695653
10718:10743,0.6434782608695653
10738:10763,0.6434782608695653
12340:12365,0.6434782608695653
12785:12810,0.6434782608695653
13211:13236,0.6434782608695653
13222:13247,0.6434782608695653
13224:13249,0.6434782608695653
13532:13557,0.6434782608695653
13533:13558,0.6434782608695653
13539:13564,0.6434782608695653
13540:13565,0.6434782608695653
13558:13583,0.6434782608695653
13560:13585,0.6434782608695653
13583:13608,0.6434782608695653
13584:13609,0.6434782608695653
13592:13617,0.6434782608695653
13598:13623,0.6434782608695653
13599:13624,0.6434782608695653
13600:13625,0.6434782608695653
13928:13953,0.6434782608695653
13929:13954,0.6434782608695653
14056:14081,0.6434782608695653
14072:14097,0.6434782608695653
14154:14179,0.6434782608695653
14155:14180,0.6434782608695653
14156:14181,0.6434782608695653
14359:14384,0.6434782608695653
15144:15169,0.6434782608695653
15317:15342,0.6434782608695653
15318:15343,0.6434782608695653
15322:15347,0.6434782608695653
16281:16306,0.6434782608695653
16301:16326,0.6434782608695653
